SurveyName,Year,monthNominal,Match_Name,Transect,Station,Date_isotxt,Time,Cast#,Depth,Type
"S2024-03","2024","3","AlongBay_PGRM","AlongBay","PGRM","2024-03-07","11:55:00","69","","CTD"
"S2024-03","2024","3","AlongBay_POGI","AlongBay","POGI","2024-03-07","12:27:32","70","","CTD"
"S2024-03","2024","3","AlongBay_POGI","AlongBay","POGI","2024-03-07","","","20","Chl"
"S2024-03","2024","3","AlongBay_POGI","AlongBay","POGI","2024-03-07","","","0","Phyto"
"S2024-03","2024","3","AlongBay_1","AlongBay","1","2024-03-07","13:04:02","71","75","CTD"
"S2024-03","2024","3","AlongBay_2","AlongBay","2","2024-03-07","13:21:46","72","126","CTD"
"S2024-03","2024","3","AlongBay_4","AlongBay","4","2024-03-07","13:57:51","74","158","CTD"
"S2024-03","2024","3","AlongBay_3","AlongBay","3","2024-03-07","13:36:00","73","","CTD"
"S2024-03","2024","3","AlongBay_3","AlongBay","3","2024-03-07","","","20","Chl"
"S2024-03","2024","3","AlongBay_3","AlongBay","3","2024-03-07","","","","Phytoplankton"
"S2024-03","2024","3","AlongBay_5","AlongBay","5","2024-03-07","14:11:49","75","177","CTD"
"S2024-03","2024","3","AlongBay_6","AlongBay","6","2024-03-07","14:29:24","76","103","CTD"
"S2024-03","2024","3","AlongBay_6","AlongBay","6","2024-03-07","14:29:39","","0","Phyto"
"S2024-03","2024","3","AlongBay_6","AlongBay","6","2024-03-07","14:34:00","","20","Chl"
"S2024-03","2024","3","AlongBay_7","AlongBay","7","2024-03-07","14:40:04","77","149","CTD"
"S2024-03","2024","3","AlongBay_8","AlongBay","8","2024-03-07","14:59:20","79","82","CTD"
"S2024-03","2024","3","AlongBay_9","AlongBay","9","2024-03-07","15:10:59","80","68","CTD"
"S2024-03","2024","3","AlongBay_10","AlongBay","10","2024-03-07","15:19:01","81","","CTD"
"S2024-03","2024","3","AlongBay_11","AlongBay","11","2024-03-07","15:35:15","82","55","CTD"
"S2024-03","2024","3","AlongBay_12","AlongBay","12","2024-03-07","15:42:03","83","","CTD"
"S2024-03","2024","3","AlongBay_13","AlongBay","13","2024-03-07","15:53:20","84","26","CTD"
"S2024-03","2024","3","9_9","9","9","2024-03-06","12:25:00","65","83","CTD"
"S2024-04","2024","4","6_2","6","2","2024-04-03","11:08:29","1","52","CTD"
"S2024-04","2024","4","6_2","6","2","2024-04-03","11:13:56","","20","Water grab Niskin"
"S2024-04","2024","4","6_2","6","2","2024-04-03","11:10:00","","1","Phytoplankton "
"S2024-04","2024","4","7_22","7","22","2024-04-03","11:36:59","2","83","CTD"
"S2024-04","2024","4","AlongBay_PGRM","AlongBay","PGRM","2024-04-03","11:57:47","3","68","CTD"
"S2024-04","2024","4","AlongBay_Pogi","AlongBay","Pogi","2024-04-03","12:11:48","4","96","CTD"
"S2024-04","2024","4","AlongBay_1","AlongBay","1","2024-04-03","12:28:51","5","74","CTD"
"S2024-04","2024","4","AlongBay_2","AlongBay","2","2024-04-03","12:47:25","6","122","CTD"
"S2024-04","2024","4","AlongBay_3","AlongBay","3","2024-04-03","13:02:33","7","109","CTD"
"S2024-04","2024","4","AlongBay_3","AlongBay","3","2024-04-03","13:06:53","","1","Phytoplankton"
"S2024-04","2024","4","AlongBay_3","AlongBay","3","2024-04-03","13:08:00","","20","Water grab Niskin"
"S2024-04","2024","4","AlongBay_4","AlongBay","4","2024-04-03","13:23:11","8","160","CTD"
"S2024-04","2024","4","AlongBay_5","AlongBay","5","2024-04-03","13:38:39","9","174","CTD"
"S2024-04","2024","4","AlongBay_6","AlongBay","6","2024-04-03","13:55:06","10","101","CTD"
"S2024-04","2024","4","AlongBay_6","AlongBay","6","2024-04-03","13:57:00","","1","Phytoplankton"
"S2024-04","2024","4","AlongBay_6","AlongBay","6","2024-04-03","14:00:44","","20","Water grab Niskin"
"S2024-04","2024","4","AlongBay_7","AlongBay","7","2024-04-03","14:07:36","11","146","CTD"
"S2024-04","2024","4","AlongBay_8","AlongBay","8","2024-04-03","14:20:56","12","80","CTD"
"S2024-04","2024","4","AlongBay_9","AlongBay","9","2024-04-03","14:30:47","13","66","CTD"
"S2024-04","2024","4","AlongBay_10","AlongBay","10","2024-04-03","14:40:44","14","63","CTD"
"S2024-04","2024","4","AlongBay_10","AlongBay","10","2024-04-03","14:41:11","","1","Phytoplankton"
"S2024-04","2024","4","AlongBay_10","AlongBay","10","2024-04-03","14:43:43","","20","Water grab Niskin"
"S2024-04","2024","4","AlongBay_11","AlongBay","11","2024-04-03","14:54:22","15","54","CTD"
"S2024-04","2024","4","AlongBay_12","AlongBay","12","2024-04-03","15:03:51","16","77","CTD"
"S2024-04","2024","4","AlongBay_13","AlongBay","13","2024-04-03","15:15:00","17","26","CTD"
"S2024-04","2024","4","4_10","4","10","2024-04-04","09:50:51","18","19","CTD"
"S2024-04","2024","4","4_9","4","9","2024-04-04","09:55:19","19","27","CTD"
"S2024-04","2024","4","4_8","4","8","2024-04-04","10:01:52","20","30","CTD"
"S2024-04","2024","4","4_7","4","7","2024-04-04","10:08:34","21","37","CTD"
"S2024-04","2024","4","4_6","4","6","2024-04-04","10:14:23","22","63","CTD"
"S2024-04","2024","4","4_5","4","5","2024-04-04","10:22:34","23","80","CTD"
"S2024-04","2024","4","4_4","4","4","2024-04-04","10:30:51","24","90","CTD"
"S2024-04","2024","4","4_3","4","3","2024-04-04","10:39:21","25","111","CTD"
"S2024-04","2024","4","4_2","4","2","2024-04-04","10:48:10","26","105","CTD"
"S2024-04","2024","4","4_1","4","1","2024-04-04","10:58:01","27","20","CTD"
"S2024-04","2024","4","9_1","9","1","2024-04-04","11:25:59","28","50","CTD"
"S2024-04","2024","4","9_2","9","2","2024-04-04","11:32:25","29","84","CTD"
"S2024-04","2024","4","9_3","9","3","2024-04-04","11:40:08","30","96","CTD"
"S2024-04","2024","4","9_4","9","4","2024-04-04","11:46:12","31","97","CTD"
"S2024-04","2024","4","9_5","9","5","2024-04-04","11:56:06","32","100","CTD"
"S2024-04","2024","4","9_6","9","6","2024-04-04","12:03:34","33","103","CTD"
"S2024-04","2024","4","9_7","9","7","2024-04-04","12:28:00","34","103","CTD"
"S2024-04","2024","4","9_6","9","6","2024-04-04","12:15:00","","103","Zooplankton"
"S2024-04","2024","4","9_8","9","8","2024-04-04","12:32:35","35","95","CTD"
"S2024-04","2024","4","9_9","9","9","2024-04-04","12:41:05","36","85","CTD"
"S2024-04","2024","4","9_10","9","10","2024-04-04","12:45:41","37","63","CTD"
"S2024-05","2024","5","AlongBay_2","AlongBay","2","2024-05-14","09:50:25","1","123","CTD"
"S2024-05","2024","5","AlongBay_2","AlongBay","2","2024-05-14","10:03:46","38","125","CTD"
"S2024-05","2024","5","AlongBay_3","AlongBay","3","2024-05-14","10:19:44","39","109","CTD"
"S2024-05","2024","5","AlongBay_3","AlongBay","3","2024-05-14","10:30:00","","20","Chl"
"S2024-05","2024","5","AlongBay_3","AlongBay","3","2024-05-14","10:15:00","","0","Phyto"
"S2024-05","2024","5","AlongBay_4","AlongBay","4","2024-05-14","10:47:40","40","155","CTD"
"S2024-05","2024","5","AlongBay_5","AlongBay","5","2024-05-14","11:02:47","41","172","CTD"
"S2024-05","2024","5","AlongBay_5","AlongBay","5","2024-05-14","11:15:00","","100","Zoop"
"S2024-05","2024","5","AlongBay_5","AlongBay","5","2024-05-14","11:21:00","2","155","CTD"
"S2024-05","2024","5","AlongBay_6","AlongBay","6","2024-05-14","11:41:06","42","100","CTD"
"S2024-05","2024","5","AlongBay_7","AlongBay","7","2024-05-14","11:56:18","43","145","CTD"
"S2024-05","2024","5","AlongBay_8","AlongBay","8","2024-05-14","12:12:01","44","79","CTD"
"S2024-05","2024","5","AlongBay_9","AlongBay","9","2024-05-14","12:22:22","45","66","CTD"
"S2024-05","2024","5","AlongBay_10","AlongBay","10","2024-05-14","12:31:59","46","62","CTD"
"S2024-05","2024","5","AlongBay_10","AlongBay","10","2024-05-14","12:42:22","","0","Phytoplankton "
"S2024-05","2024","5","AlongBay_10","AlongBay","10","2024-05-14","12:42:43","","20","Chlorophyll "
"S2024-05","2024","5","AlongBay_11","AlongBay","11","2024-05-14","12:48:44","47","53","CTD"
"S2024-05","2024","5","AlongBay_12","AlongBay","12","2024-05-14","12:58:50","48","76","CTD"
"S2024-05","2024","5","AlongBay_13","AlongBay","13","2024-05-14","13:10:51","49","24","CTD"
"S2024-05","2024","5","9_1","9","1","2024-05-14","14:15:58","50","52","CTD"
"S2024-05","2024","5","9_2","9","2","2024-05-14","14:24:02","51","75","CTD"
"S2024-05","2024","5","9_3","9","3","2024-05-14","14:33:48","52","89","CTD"
"S2024-05","2024","5","9_4","9","4","2024-05-14","14:40:13","53","92","CTD"
"S2024-05","2024","5","9_5","9","5","2024-05-14","14:48:04","54","95","CTD"
"S2024-05","2024","5","9_6","9","6","2024-05-14","14:55:38","55","100","CTD"
"S2024-05","2024","5","9_7","9","7","2024-05-14","15:03:21","56","99","CTD"
"S2024-05","2024","5","9_8","9","8","2024-05-14","15:10:37","57","92","CTD"
"S2024-05","2024","5","9_9","9","9","2024-05-14","15:17:30","58","79","CTD"
"S2024-05","2024","5","9_10","9","10","2024-05-14","15:23:22","59","58","CTD"
"S2024-05","2024","5","AlongBay_13","AlongBay","13","2024-05-14","13:14:00","3","24","CTD"
"S2024-06","2024","6","AlongBay_1","AlongBay","1","2024-06-13","10:42:59","1","71","CTD"
"S2024-06","2024","6","AlongBay_2","AlongBay","2","2024-06-13","11:03:31","2","115","CTD"
"S2024-06","2024","6","AlongBay_3","AlongBay","3","2024-06-13","11:19:38","3","115","CTD"
"S2024-06","2024","6","AlongBay_3","AlongBay","3","2024-06-13","11:20:00","","0","Phy"
"S2024-06","2024","6","AlongBay_3","AlongBay","3","2024-06-13","11:30:00","","20","Chl"
"S2024-06","2024","6","AlongBay_4","AlongBay","4","2024-06-13","11:45:00","4","150","CTD"
"S2024-06","2024","6","AlongBay_5","AlongBay","5","2024-06-13","12:04:38","5","173","CTD"
"S2024-06","2024","6","AlongBay_6","AlongBay","6","2024-06-13","12:18:58","6","100","CTD"
"S2024-06","2024","6","AlongBay_6","AlongBay","6","2024-06-13","12:30:51","","20","Chl"
"S2024-06","2024","6","AlongBay_6","AlongBay","6","2024-06-13","12:25:00","","0","Phyto"
"S2024-06","2024","6","AlongBay_7","AlongBay","7","2024-06-13","12:35:28","7","","CTD"
"S2024-06","2024","6","AlongBay_8","AlongBay","8","2024-06-13","12:47:15","8","81","CTD"
"S2024-06","2024","6","AlongBay_9","AlongBay","9","2024-06-13","12:57:41","9","","CTD"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:08:59","10","61","CTD"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:20:00","","20","Chl"
"S2024-06","2024","6","AlongBay_10","AlongBay","10","2024-06-13","13:20:00","","0","Phyto"
"S2024-06","2024","6","AlongBay_11","AlongBay","11","2024-06-13","13:26:41","11","53","CTD"
"S2024-06","2024","6","AlongBay_12","AlongBay","12","2024-06-13","13:37:19","12","76","CTD"
"S2024-06","2024","6","AlongBay_13","AlongBay","13","2024-06-13","13:50:52","13","25","CTD"
"S2024-06","2024","6","9_1","9","1","2024-06-13","14:57:04","14","57","CTD"
"S2024-06","2024","6","9_2","9","2","2024-06-13","15:08:09","15","73","CTD"
"S2024-06","2024","6","9_3","9","3","2024-06-13","15:16:32","16","92","CTD"
"S2024-06","2024","6","9_4","9","4","2024-06-13","15:25:43","17","92","CTD"
"S2024-06","2024","6","9_5","9","5","2024-06-13","15:33:09","18","95","CTD"
"S2024-06","2024","6","9_6","9","6","2024-06-13","15:42:11","19","100","CTD"
"S2024-06","2024","6","9_7","9","7","2024-06-13","15:50:47","20","99","CTD"
"S2024-06","2024","6","9_8","9","8","2024-06-13","15:59:50","21","92","CTD"
"S2024-06","2024","6","9_9","9","9","2024-06-13","16:07:16","22","78","CTD"
"S2024-06","2024","6","9_10","9","10","2024-06-13","16:13:56","23","60","CTD"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:28:05","1","105","CTD"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:30:00","","20","Chl water grab"
"S2024-07","2024","7","6_3","6","3","2024-07-18","11:30:00","","0","Phytoplankton"
"S2024-07","2024","7","7_22","7","22","2024-07-18","12:05:46","2","81","CTD"
"S2024-07","2024","7","AlongBay_PTGR","AlongBay","PTGR","2024-07-18","12:24:10","3","67","CTD"
"S2024-07","2024","7","AlongBay_POGI","AlongBay","POGI","2024-07-18","12:39:10","4","101","CTD"
"S2024-07","2024","7","AlongBay_1","AlongBay","1","2024-07-18","13:03:33","5","74","CTD"
"S2024-07","2024","7","AlongBay_2","AlongBay","2","2024-07-18","13:24:12","6","124","CTD"
"S2024-07","2024","7","AlongBay_3","AlongBay","3","2024-07-18","13:40:17","7","110","CTD"
"S2024-07","2024","7","AlongBay_4","AlongBay","4","2024-07-18","14:09:57","8","154","CTD"
"S2024-07","2024","7","AlongBay_5","AlongBay","5","2024-07-18","14:26:05","9","174","CTD"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:43:37","10","102","CTD"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:45:00","","0","Phytoplankton"
"S2024-07","2024","7","AlongBay_6","AlongBay","6","2024-07-18","14:48:00","","20","Water grab for chlorophyll"
"S2024-07","2024","7","AlongBay_7","AlongBay","7","2024-07-18","15:03:15","11","146","CTD"
"S2024-07","2024","7","AlongBay_8","AlongBay","8","2024-07-18","15:30:31","12","81","CTD"
"S2024-07","2024","7","AlongBay_9","AlongBay","9","2024-07-18","15:41:57","13","68","CTD"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:53:52","14","65","CTD"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:56:00","","0","Phytoplankton"
"S2024-07","2024","7","AlongBay_10","AlongBay","10","2024-07-18","15:59:00","","20","Water grab for chlorophyll (2)"
"S2024-07","2024","7","AlongBay_11","AlongBay","11","2024-07-18","16:14:11","15","55","CTD"
"S2024-07","2024","7","AlongBay_12","AlongBay","12","2024-07-18","16:25:41","16","79","CTD"
"S2024-07","2024","7","AlongBay_13","AlongBay","13","2024-07-18","16:39:14","17","27","CTD"
"S2024-07","2024","7","AlongBay_13","AlongBay","13","2024-07-18","16:43:17","18","28","CTD"
"S2024-07","2024","7","4_10","4","10","2024-07-19","09:53:00","19","12","CTD"
"S2024-07","2024","7","4_9","4","9","2024-07-19","09:58:29","20","23","CTD"
"S2024-07","2024","7","4_8","4","8","2024-07-19","10:05:40","21","26.8","CTD"
"S2024-07","2024","7","4_7","4","7","2024-07-19","10:13:24","22","33.9","CTD"
"S2024-07","2024","7","4_6","4","6","2024-07-19","10:20:22","23","60.8","CTD"
"S2024-07","2024","7","4_5","4","5","2024-07-19","10:28:16","24","77","CTD"
"S2024-07","2024","7","4_4","4","4","2024-07-19","10:38:00","25","86","CTD"
"S2024-07","2024","7","4_3","4","3","2024-07-19","10:48:22","26","106","CTD"
"S2024-07","2024","7","4_2","4","2","2024-07-19","10:59:40","27","100","CTD"
"S2024-07","2024","7","4_1","4","1","2024-07-19","11:08:52","28","18","CTD"
"S2024-07","2024","7","9_1","9","1","2024-07-19","12:17:21","29","55","CTD"
"S2024-07","2024","7","9_2","9","2","2024-07-19","12:22:43","30","78","CTD"
"S2024-07","2024","7","9_3","9","3","2024-07-19","12:30:28","31","93","CTD"
"S2024-07","2024","7","9_4","9","4","2024-07-19","12:42:18","32","95","CTD"
"S2024-07","2024","7","9_5","9","5","2024-07-19","12:49:48","33","98","CTD"
"S2024-07","2024","7","9_6","9","6","2024-07-19","12:57:42","34","102","CTD"
"S2024-07","2024","7","9_7","9","7","2024-07-19","13:10:52","35","101","CTD"
"S2024-07","2024","7","9_8","9","8","2024-07-19","13:18:41","36","95","CTD"
"S2024-07","2024","7","9_9","9","9","2024-07-19","13:26:56","37","81","CTD"
"S2024-07","2024","7","9_10","9","10","2024-07-19","13:33:17","38","63","CTD"
"S2024-08","2024","8","AlongBay_1","AlongBay","1","2024-08-26","10:55:30","1","72","CTD"
"S2024-08","2024","8","AlongBay_2","AlongBay","2","2024-08-26","11:17:16","2","122","CTD"
"S2024-08","2024","8","AlongBay_3","AlongBay","3","2024-08-26","11:33:57","3","108","CTD"
"S2024-08","2024","8","AlongBay_4","AlongBay","4","2024-08-26","11:58:00","4","153","CTD"
"S2024-08","2024","8","AlongBay_5","AlongBay","5","2024-08-26","12:15:24","5","169","CTD"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:33:53","6","99","CTD"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:45:00","","0","Phyto"
"S2024-08","2024","8","AlongBay_6","AlongBay","6","2024-08-26","12:50:00","","70","Zoop"
"S2024-08","2024","8","AlongBay_7","AlongBay","7","2024-08-26","12:57:34","7","144","CTD"
"S2024-08","2024","8","AlongBay_8","AlongBay","8","2024-08-26","13:11:57","8","79","CTD"
"S2024-08","2024","8","AlongBay_9","AlongBay","9","2024-08-26","13:24:00","9","66","CTD"
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:32:11","10","62","CTD"
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:40:00","","0","Phytoplankton "
"S2024-08","2024","8","AlongBay_10","AlongBay","10","2024-08-26","13:42:00","","20","Chl"
"S2024-08","2024","8","AlongBay_11","AlongBay","11","2024-08-26","13:47:39","11","53","CTD"
"S2024-08","2024","8","AlongBay_12","AlongBay","12","2024-08-26","13:58:57","12","","CTD"
"S2024-08","2024","8","AlongBay_13","AlongBay","13","2024-08-26","14:12:04","13","24","CTD"
"S2024-08","2024","8","9_1","9","1","2024-08-26","14:51:08","14","63","CTD"
"S2024-08","2024","8","9_2","9","2","2024-08-26","14:55:22","15","74","CTD"
"S2024-08","2024","8","9_3","9","3","2024-08-26","15:03:17","16","90","CTD"
"S2024-08","2024","8","9_4","9","4","2024-08-26","15:09:22","17","90","CTD"
"S2024-08","2024","8","9_5","9","5","2024-08-26","15:16:35","18","94","CTD"
"S2024-08","2024","8","9_6","9","6","2024-08-26","15:25:29","19","99","CTD"
"S2024-08","2024","8","9_7","9","7","2024-08-26","15:32:23","20","99","CTD"
"S2024-08","2024","8","9_8","9","8","2024-08-26","15:41:24","21","94","CTD"
"S2024-08","2024","8","9_9","9","9","2024-08-26","15:48:07","22","83","CTD"
"S2024-08","2024","8","9_10","9","10","2024-08-26","15:56:21","23","63","CTD"
